unaligned aligned_unmapped mapped_to_exon mapped_to_intron ambiguous_mapping mapped_to_ERCC mapped_to_MT number_of_genes total_count_per_cell non_ERCC_percent non_mt_percent non_ribo_percent outliers cell_name p_column p_row mix H2228_prop H1975_prop HCC827_prop mRNA_amount total_features log10_total_features total_counts log10_total_counts pct_counts_top_50_features pct_counts_top_100_features pct_counts_top_200_features pct_counts_top_500_features total_features_endogenous log10_total_features_endogenous total_counts_endogenous log10_total_counts_endogenous pct_counts_endogenous pct_counts_top_50_features_endogenous pct_counts_top_100_features_endogenous pct_counts_top_200_features_endogenous pct_counts_top_500_features_endogenous total_features_feature_control log10_total_features_feature_control total_counts_feature_control log10_total_counts_feature_control pct_counts_feature_control pct_counts_top_50_features_feature_control pct_counts_top_100_features_feature_control total_features_ercc log10_total_features_ercc total_counts_ercc log10_total_counts_ercc pct_counts_ercc total_features_mt log10_total_features_mt total_counts_mt log10_total_counts_mt pct_counts_mt total_features_rbp log10_total_features_rbp total_counts_rbp log10_total_counts_rbp pct_counts_rbp pct_counts_top_50_features_rbp is_cell_control SC3
19264 1668 46746 4724 1090 1572 16539 4008 12634 0.957574797405751 0.802279562448726 0.927575647003604 FALSE K3 K 3 6 0.68 0.16 0.16 3.75 3945 3.59615708091617 12567 4.09926617203192 28.9329195512055 35.4818174584229 43.2561470518023 56.7518102968091 3872 3.58804749698608 9886 3.99506453415614 78.6663483727222 15.122395306494 21.9805785959943 30.8314788589925 47.0159821970463 73 1.86923171973098 2681 3.42845877351558 21.3336516272778 99.1048116374487 100 27 1.44715803134222 535 2.72916478969277 4.25718150712183 22 1.36172783601759 2099 3.32221929473392 16.7024747354182 24 1.39794000867204 47 1.68124123737559 0.373995384737805 100 FALSE 3
38457 3841 96461 9927 2354 1522 30734 6094 25474 0.979115960988021 0.813417601941816 0.919289895858563 FALSE K4 K 4 6 0.68 0.16 0.16 7.5 5978 3.77662855342015 25355 4.40408074309994 23.912443305068 30.7040031551962 38.8010254387695 51.3232104121475 5902 3.77107278322119 21226 4.32688861990744 83.7152435417077 13.7944030905493 20.630358993687 29.2989729576934 43.5220955432017 76 1.88649072517248 4129 3.6159500516564 16.2847564582923 99.1523371276338 100 21 1.34242268082221 531 2.72591163229505 2.09426148688622 22 1.36172783601759 3493 3.54332290064691 13.7763754683494 33 1.53147891704226 105 2.02530586526477 0.414119503056596 100 FALSE 3
67287 3656 104721 11921 2648 1773 30871 6684 29617 0.980349123483017 0.809940236752561 0.91774963103973 FALSE K5 K 5 6 0.68 0.16 0.16 7.5 6518 3.81418098104019 29443 4.4689968090596 22.7320585538158 29.830519987773 38.2773494548789 50.5824814047482 6437 3.80875097234959 24846 4.39527395998698 84.3867812383249 13.45085728085 20.5264428881913 29.3085406101586 43.0733317234162 81 1.91381385238372 4597 3.66256896693326 15.6132187616751 99.129867304764 100 25 1.41497334797082 580 2.76417613239033 1.96990795774887 22 1.36172783601759 3902 3.59139855128125 13.2527256054071 34 1.54406804435028 115 2.06445798922692 0.390585198519173 100 FALSE 3
45219 3415 93091 10025 2423 1453 27189 6266 26106 0.980042901639453 0.812150463183885 0.916876994990809 FALSE K6 K 6 6 0.68 0.16 0.16 7.5 6106 3.78582791999587 25940 4.41398671369528 23.3269082498072 30.1850424055513 38.296067848882 50.674633770239 6029 3.78031731214015 21856 4.33959055226804 84.2559753276793 13.8085651537335 20.5664348462665 29.0904099560761 42.9813323572474 77 1.89209460269048 4084 3.61119206086843 15.7440246723207 99.2654260528893 100 24 1.39794000867204 520 2.71683772329952 2.00462606013878 22 1.36172783601759 3484 3.54220278243403 13.4309946029298 31 1.50514997831991 80 1.90848501887865 0.30840400925212 100 FALSE 3
40553 3625 103051 10458 2680 1511 33075 6238 26927 0.981319864455261 0.797749470495135 0.918482965617051 FALSE K7 K 7 6 0.68 0.16 0.16 7.5 6111 3.78618334556763 26798 4.42811858870847 24.580192551683 31.4613030823196 39.5589223076349 51.7501306067617 6030 3.78038932847095 22354 4.34937467420405 83.4166728860363 14.2256419432764 21.2758343025857 29.8246398854791 43.7237183501834 81 1.91381385238372 4444 3.64787176530623 16.5833271139637 99.0999099909991 100 25 1.41497334797082 503 2.70243053644553 1.87700574669751 22 1.36172783601759 3863 3.58703711774346 14.4152548697664 34 1.54406804435028 78 1.89762709129044 0.291066497499813 100 FALSE 3
51580 4591 122422 13273 3213 1987 37811 6909 32286 0.979681595434652 0.809143281667242 0.923929590556405 FALSE K8 K 8 6 0.68 0.16 0.16 7.5 6732 3.82820861446795 32098 4.50649150277102 23.250669823665 29.5532431927223 37.4291233098635 49.9532681163935 6640 3.82223348023884 26902 4.42980071163065 83.8120755187239 13.1254181845216 19.400044606349 27.9570292171586 42.0414839045424 92 1.96848294855394 5196 3.71575271682286 16.1879244812761 98.5565819861432 100 25 1.41497334797082 656 2.81756536955978 2.04374104305564 23 1.38021124171161 4398 3.64335396197686 13.7017882734127 44 1.65321251377534 142 2.15533603746506 0.442395164807776 100 FALSE 3
20293 1743 44603 4706 1200 846 13798 4829 15869 0.976242988861149 0.797592790473506 0.919212981780212 FALSE K9 K 9 6 0.68 0.16 0.16 7.5 4753 3.67705917739216 15790 4.19840963353776 25.4654844838505 32.3495883470551 40.5066497783407 53.495883470551 4676 3.6699673699085 12993 4.11374286242935 82.2862571247625 14.6848302932348 21.5500654198415 30.4471638574617 45.3782806126376 77 1.89209460269048 2797 3.44684771015581 17.7137428752375 98.9274222381123 100 22 1.36172783601759 377 2.57749179983723 2.38758708043065 20 1.32221929473392 2349 3.37106786227174 14.8765041165294 35 1.55630250076729 71 1.85733249643127 0.449651678277391 100 FALSE 3
16460 1702 43084 4686 1028 1548 13504 3995 12559 0.956525200289414 0.809220478693192 0.926187653326178 FALSE L1 L 1 6 0.68 0.16 0.16 3.75 3929 3.59439255037543 12492 4.09666673997538 27.1693884085815 34.1258405379443 42.2110150496318 55.835734870317 3862 3.58692470814482 10026 4.0011710149414 80.2593659942363 14.7715938559745 21.8531817275085 30.8996608817076 46.8382206263714 67 1.83250891270624 2466 3.39216914948974 19.7406340057637 99.3106244931062 100 23 1.38021124171161 545 2.73719264270474 4.36279218699968 20 1.32221929473392 1871 3.27230584440209 14.9775856548191 24 1.39794000867204 50 1.70757017609794 0.400256163944925 100 FALSE 3
33083 3076 80235 8937 2114 1380 23626 5809 22473 0.978107061372266 0.811729630751689 0.916165658271856 FALSE L10 L 10 6 0.68 0.16 0.16 7.5 5691 3.75526489141225 22349 4.34927752746796 23.6654883887422 30.8559667099199 39.1426909481409 52.2215759094367 5616 3.74950442387614 18795 4.27406543635091 84.0977224931764 13.9664804469274 21.2290502793296 30.1037509976057 44.7831870178239 75 1.88081359228079 3554 3.55083960506578 15.9022775068236 99.1277433877321 100 24 1.39794000867204 491 2.69196510276736 2.19696630721733 21 1.34242268082221 2984 3.47494433546539 13.3518278222739 30 1.49136169383427 79 1.90308998699194 0.353483377332319 100 FALSE 3
61065 5738 157616 17028 4034 1276 51398 7657 39927 0.989055025173678 0.800836526460581 0.922934124042847 FALSE L11 L 11 6 0.68 0.16 0.16 15 7431 3.87110570098559 39692 4.59871392415807 22.8585105310894 29.5097248815882 37.5138566965635 49.7127884712285 7344 3.86599180012628 33679 4.52737208282761 84.8508515569888 13.3436265922385 20.0867009115473 28.5756702989994 42.204340983996 87 1.94448267215017 6013 3.7791634237645 15.1491484430112 99.1019457841344 100 25 1.41497334797082 437 2.6414741105041 1.10097752695757 24 1.39794000867204 5423 3.73431968085901 13.6627028116497 38 1.5910646070265 153 2.18752072083646 0.38546810440391 100 FALSE 3
52449 4889 128945 15739 3355 946 38512 7456 36269 0.98963301966152 0.811464335710534 0.922109536488589 FALSE L12 L 12 6 0.68 0.16 0.16 15 7233 3.8593785044256 36040 4.55679683248618 22.2669256381798 28.873473917869 36.7480577136515 49.0510543840178 7140 3.85375903307477 30824 4.48890308526777 85.527192008879 13.2526602647288 19.8611471580587 28.2182714767713 41.8634830002595 93 1.9731278535997 5216 3.71742083672238 14.472807991121 98.907208588957 100 25 1.41497334797082 375 2.57518784492766 1.04051054384018 25 1.41497334797082 4715 3.67357379642305 13.0826859045505 43 1.64345267648619 126 2.10380372095596 0.3496115427303 100 FALSE 3
56445 5338 145241 15390 3653 1162 43228 7583 38937 0.988828106688027 0.81197832375068 0.919793276371247 FALSE L13 L 13 6 0.68 0.16 0.16 15 7351 3.86640549837805 38697 4.58768852027967 22.3428172726568 28.8652867147324 37.1734242964571 49.5593973693051 7264 3.86123561863404 33053 4.51922402275696 85.4148900431558 13.3633860769068 20.0919734971107 28.7175142952228 42.4772335340211 87 1.94448267215017 5644 3.75166394626099 14.5851099568442 98.9369241672573 100 22 1.36172783601759 434 2.63848925695464 1.12153396904153 23 1.38021124171161 5046 3.70303330473369 13.0397705248469 42 1.63346845557959 164 2.21748394421391 0.423805462955785 100 FALSE 3
50242 5232 119292 13243 3219 1030 41320 6482 29321 0.98727874186171 0.797039664132519 0.920636772062081 FALSE L14 L 14 6 0.68 0.16 0.16 15 6316 3.80051087689437 29149 4.46463855909503 25.0986311708806 31.8364266355621 39.7612268002333 52.1252873168891 6231 3.79462744466451 24296 4.38555265368567 83.3510583553467 14.6196904840303 21.5138294369444 30.0172867961804 44.1101415870925 85 1.93449845124357 4853 3.68609977199592 16.6489416446533 99.1345559447764 100 25 1.41497334797082 373 2.57287160220048 1.27963223438197 23 1.38021124171161 4382 3.64177147065396 15.0331057669217 37 1.57978359661681 98 1.99563519459755 0.336203643349686 100 FALSE 3
96459 8946 287160 24710 5638 1578 137833 8633 54043 0.990044964011982 0.807320096810443 0.924541397675666 FALSE L17 L 17 6 0.68 0.16 0.16 15 8356 3.92205040216717 53756 4.7304350241864 23.7034005506362 30.0431579730635 37.6534712404197 49.3637919488057 8261 3.91708519064057 45314 4.65624198432896 84.2957065257832 13.7065807476718 20.1747804210619 28.2583748951759 41.41766341528 95 1.98227123303957 8442 3.92649678927322 15.7042934742168 99.0049751243781 100 21 1.34242268082221 538 2.73158876518674 1.00081851328224 24 1.39794000867204 7682 3.88553083318809 14.2904978048962 50 1.70757017609794 222 2.34830486304816 0.412977156038396 100 FALSE 3
92113 9152 235038 25617 5617 1176 75236 9645 66439 0.993121509807023 0.810231941960259 0.924697703954349 FALSE L18 L 18 6 0.68 0.16 0.16 30 9294 3.96824939410792 66067 4.81999116011374 20.5836499311305 26.7258994656939 34.446849410447 46.8403287571708 9192 3.96345726011671 57209 4.75747194776567 86.5923986256376 12.1222185320492 18.3869670855984 26.4905871453792 40.0671223059309 102 2.01283722470517 8858 3.94738470168474 13.4076013743624 98.6227139309099 99.977421539851 24 1.39794000867204 454 2.65801139665711 0.687181194847655 26 1.43136376415899 8096 3.90832413927618 12.2542267697943 52 1.72427586960079 308 2.48995847942483 0.466193409720435 99.3506493506494 FALSE 3
16634 1402 36936 3911 913 1076 11450 3795 11200 0.964732141995775 0.800357142142538 0.923749175223951 FALSE L2 L 2 6 0.68 0.16 0.16 3.75 3726 3.57135939275384 11128 4.04645614241259 26.7613227893602 33.842559309849 42.1728971962617 55.8860531991373 3663 3.56395546499581 8979 3.9532763366673 80.6883537023724 14.6118721461187 21.8621227308163 31.0947767011917 47.2324312284219 63 1.80617997398389 2149 3.33243845991561 19.3116462976276 99.3950674732434 100 24 1.39794000867204 394 2.59659709562646 3.54061826024443 20 1.32221929473392 1720 3.23578087032756 15.4565061107117 19 1.30102999566398 35 1.55630250076729 0.314521926671459 100 FALSE 3
96274 9309 247842 28527 5771 1329 76231 9256 61495 0.992861208066857 0.809968289973174 0.919359148002415 FALSE L20 L 20 6 0.68 0.16 0.16 30 8886 3.94875518016827 61111 4.78612649701962 20.6525830046964 26.9264125934774 34.8726088592888 47.0766310484201 8791 3.94408767941543 53149 4.72550326885932 86.9712490386346 12.5891362019982 18.8996970780259 27.2479256430036 40.5934260287117 95 1.98227123303957 7962 3.90107671572625 13.0287509613654 98.8193921125345 100 24 1.39794000867204 439 2.64345267648619 0.718364942481714 25 1.41497334797082 7276 3.86195237492145 11.9062034658245 46 1.67209785793572 247 2.39445168082622 0.404182553059187 100 FALSE 3
102809 10030 259842 28151 6633 1229 81569 9309 64383 0.993305686129366 0.806253203360164 0.918534253058377 FALSE L22 L 22 6 0.68 0.16 0.16 30 8952 3.95196858449291 63996 4.8061596159529 20.7950496906057 27.101693855866 35.2490780673792 47.668604287768 8853 3.94713951764283 55611 4.74516851409047 86.8976186011626 12.6090162018306 19.0034345722968 27.568286849724 41.1627196058334 99 2 8385 3.92355485806755 13.1023813988374 98.6285032796661 100 24 1.39794000867204 431 2.63548374681491 0.67347959247453 24 1.39794000867204 7701 3.88660351428671 12.0335645977874 51 1.7160033436348 253 2.40483371661994 0.395337208575536 99.604743083004 FALSE 3
148722 13532 350653 36186 9192 1804 119284 10223 81383 0.992664315521342 0.803300443482877 0.919909450387741 FALSE L23 L 23 6 0.68 0.16 0.16 30 9787 3.99069396067975 80925 4.90808807467082 21.3555761507569 27.6354649366698 35.5329008341057 47.6058078467717 9688 3.98627895590599 69789 4.84379319832591 86.2391102873031 12.6839473269426 19.1276562208944 27.4025992634942 40.6453739127943 99 2 11136 4.04676821966084 13.7608897126969 98.9493534482759 100 26 1.43136376415899 597 2.77670118398841 0.737720111214087 23 1.38021124171161 10224 4.00966331667938 12.6339202965709 50 1.70757017609794 315 2.4996870826184 0.389249304911956 100 FALSE 3
83562 7857 205681 21516 5129 1076 73812 8524 49561 0.992514275137202 0.804886906881442 0.919835975901217 FALSE L24 L 24 6 0.68 0.16 0.16 30 8232 3.91555811541152 49253 4.69244150604959 22.9366739081883 29.2043124276694 37.0941871561123 49.0366069071935 8139 3.9106244048892 41797 4.62115550163762 84.8618358272593 13.0703160513912 19.5827451730985 27.9541593894299 41.3522501614948 93 1.9731278535997 7456 3.87256414309065 15.1381641727407 99.0209227467811 100 22 1.36172783601759 370 2.56937390961505 0.751223275739549 23 1.38021124171161 6893 3.83847127907193 13.99508659371 48 1.69019608002851 193 2.28780172993023 0.39185430329117 100 FALSE 3
10844 1036 24722 2967 589 737 8360 3089 8387 0.96363419463022 0.808036245608637 0.925717269920985 FALSE L3 L 3 6 0.68 0.16 0.16 3.75 3055 3.48515334990365 8353 3.9218944709291 30.3483778283252 36.9448102478152 45.0377110020352 58.8052196815515 3003 3.47769992833213 6532 3.81511265818981 78.1994492996528 16.1971830985916 23.162890385793 32.3484384568279 49.203919167177 52 1.72427586960079 1821 3.26054837263698 21.8005507003472 99.890170236134 100 21 1.34242268082221 305 2.48572142648158 3.65138273674129 18 1.27875360095283 1494 3.17464119266045 17.8857895366934 13 1.14612803567824 22 1.36172783601759 0.263378426912487 100 FALSE 3
24523 2475 59897 6702 1589 927 17865 4928 17374 0.979797397847475 0.810579025664453 0.918555934985648 FALSE L4 L 4 6 0.68 0.16 0.16 7.5 4845 3.68538340980149 17286 4.23771963199625 24.4533148212426 31.3606386671295 39.523313664237 53.0139997685989 4778 3.67933703052079 14377 4.15769847927552 83.1713525396274 13.8276413716353 20.90143979968 29.7349933922237 45.1902344021701 67 1.83250891270624 2909 3.46389298898591 16.8286474603726 99.3812306634582 100 18 1.27875360095283 351 2.54654266347813 2.03054494967025 20 1.32221929473392 2487 3.39585037601878 14.3873654980909 29 1.47712125471966 71 1.85733249643127 0.410737012611362 100 FALSE 3
34529 2867 79070 8803 2212 1384 23380 5634 21533 0.977337110027708 0.808247805318233 0.91858964445751 FALSE L5 L 5 6 0.68 0.16 0.16 7.5 5518 3.74186039406526 21412 4.33067751699894 24.1359985055109 31.1133943583038 39.3424248085186 52.0409116383336 5437 3.73543920325148 17845 4.25154088864998 83.341117130581 14.009526478005 20.9862706640516 29.8514990193331 44.2701036704959 81 1.91381385238372 3567 3.55242484570409 16.658882869419 98.7945051864312 100 25 1.41497334797082 487 2.68841982200271 2.27442555576312 23 1.38021124171161 2983 3.47479881880063 13.9314403138427 33 1.53147891704226 97 1.99122607569249 0.453016999813189 100 FALSE 3
32322 2775 81745 8039 1970 1266 30683 5327 20282 0.978798934533676 0.815106991019078 0.921407690855098 FALSE L6 L 6 6 0.68 0.16 0.16 7.5 5222 3.71792002583699 20169 4.30470589821277 26.9175467301304 33.5961128464475 41.2960483910952 53.5822301551887 5149 3.71180722904119 16379 4.2143138974244 81.2087857603253 14.7078576225655 21.6557787410709 30.0140423713291 44.4227364307955 73 1.86923171973098 3790 3.57875378442643 18.7912142396747 99.3403693931398 100 22 1.36172783601759 430 2.63447727016073 2.13198472903962 21 1.34242268082221 3295 3.51798720302508 16.3369527492687 30 1.49136169383427 65 1.81954393554187 0.322276761366453 100 FALSE 3
27137 2662 68258 7339 1580 1203 23785 4985 18010 0.97651304776429 0.80022209838966 0.923097766186693 FALSE L8 L 8 6 0.68 0.16 0.16 7.5 4891 3.68948644836425 17913 4.25319256987844 26.9580751409591 33.7241109808519 41.5843242337967 54.4632389884442 4821 3.68322720604144 14526 4.16217593653016 81.0919443979233 14.8905410987195 21.6852540272615 30.4419661296985 45.6147597411538 70 1.85125834871908 3387 3.52994340165867 18.9080556020767 99.3504576321228 100 23 1.38021124171161 423 2.62736585659273 2.36141349857645 23 1.38021124171161 2905 3.463295609962 16.2172723720203 24 1.39794000867204 59 1.77815125038364 0.329369731479931 100 FALSE 3
40434 3605 103396 10961 2374 1772 31847 6531 28965 0.979630588303252 0.796547557121855 0.919074428077187 FALSE L9 L 9 6 0.68 0.16 0.16 7.5 6397 3.80604423574809 28825 4.45978438229627 23.968777103209 30.7267996530789 38.8898525585429 51.3755420641804 6305 3.79975396641189 23954 4.37939617519416 83.1014744145707 13.5008766803039 20.3682057276447 29.0932620856642 43.3080070134424 92 1.96848294855394 4871 3.68770727962482 16.8985255854293 98.7887497433792 100 30 1.49136169383427 588 2.7701152947871 2.03989592367736 23 1.38021124171161 4140 3.61710523050238 14.3625325238508 39 1.60205999132796 143 2.15836249209525 0.496097137901127 100 FALSE 3
22311 2014 47758 5624 1332 1750 11151 4664 14568 0.959706204722881 0.813289400869516 0.91549909699403 FALSE M1 M 1 7 0.16 0.68 0.16 3.75 4584 3.66133934000604 14487 4.161008437306 23.1448885207427 30.0683371298405 38.5863187685511 52.094981707738 4514 3.65465775464952 12150 4.08461202086525 83.8682957133982 13.4897119341564 20.2962962962963 29.3662551440329 44.6172839506173 70 1.85125834871908 2337 3.36884450682582 16.1317042866018 99.1442019683355 100 26 1.43136376415899 585 2.76789761601809 4.0381031269414 22 1.36172783601759 1697 3.22993768590793 11.713950438324 22 1.36172783601759 55 1.7481880270062 0.379650721336371 100 FALSE 2
34878 3763 90493 8572 2347 1342 28773 5928 23538 0.979522473880737 0.80941456334038 0.919279072444952 FALSE M10 M 10 7 0.16 0.68 0.16 7.5 5799 3.76342799356294 23406 4.36934575513467 24.5022643766556 31.1074083568316 39.0540886952064 51.6235153379475 5730 3.75823040845775 19485 4.2897226982138 83.2478851576519 13.9235309212215 20.6620477290223 29.1557608416731 43.3974852450603 69 1.84509804001426 3921 3.59350758933177 16.7521148423481 99.413414945167 100 19 1.30102999566398 480 2.68214507637383 2.05075621635478 19 1.30102999566398 3358 3.52621000384166 14.3467486969153 31 1.50514997831991 83 1.92427928606188 0.354609929078014 100 FALSE 2
65489 8676 152605 19363 4152 1400 42344 8097 42269 0.988596843788924 0.817052686172596 0.923939311566559 FALSE M11 M 11 7 0.16 0.68 0.16 15 7856 3.89525675314489 42015 4.62341470440939 20.456979650125 26.7713911698203 34.6066880875878 46.9760799714388 7764 3.89014146006458 36361 4.56064776247832 86.5429013447578 12.1366299056682 18.4703390995847 26.6164296911526 40.1776628805588 92 1.96848294855394 5654 3.75243260926147 13.4570986552422 98.7973116377786 100 23 1.38021124171161 482 2.68394713075151 1.14720933000119 22 1.36172783601759 4973 3.69670578093392 11.8362489587052 47 1.68124123737559 199 2.30102999566398 0.473640366535761 100 FALSE 2
