unaligned aligned_unmapped mapped_to_exon mapped_to_intron ambiguous_mapping mapped_to_ERCC mapped_to_MT number_of_genes total_count_per_cell non_mt_percent non_ribo_percent outliers total_features log10_total_features total_counts log10_total_counts pct_counts_top_50_features pct_counts_top_100_features pct_counts_top_200_features pct_counts_top_500_features total_features_endogenous log10_total_features_endogenous total_counts_endogenous log10_total_counts_endogenous pct_counts_endogenous pct_counts_top_50_features_endogenous pct_counts_top_100_features_endogenous pct_counts_top_200_features_endogenous pct_counts_top_500_features_endogenous total_features_feature_control log10_total_features_feature_control total_counts_feature_control log10_total_counts_feature_control pct_counts_feature_control pct_counts_top_50_features_feature_control pct_counts_top_100_features_feature_control total_features_mt log10_total_features_mt total_counts_mt log10_total_counts_mt pct_counts_mt total_features_rbp log10_total_features_rbp total_counts_rbp log10_total_counts_rbp pct_counts_rbp pct_counts_top_50_features_rbp is_cell_control RaceID
76357 5150 221215 20448 9444 0 9075 8931 109728 0.827883493654502 0.764289810778488 FALSE 8666 3.93786879656386 109457 5.03924750851598 25.6484281498671 38.8362553331445 51.0584064975287 65.1360808353965 8602 3.93464992290071 104734 5.02009183704455 95.6850635409339 25.824469608723 38.4593350774343 50.1317623694311 64.2685278897015 64 1.81291335664286 4723 3.67430988894148 4.31493645906612 99.6400592843532 100 18 1.27875360095283 4394 3.64295887940979 4.01436180417881 46 1.67209785793572 329 2.51851393987789 0.300574654887307 100 FALSE 3
75293 4698 213743 28996 9251 0 7679 9474 106121 0.841087060917152 0.798399864456624 FALSE 9130 3.96051834278071 105759 5.02432144214156 26.4440851369623 37.5258843219017 49.2402537845479 63.8319197420551 9060 3.95717613040485 101718 5.00740208197342 96.1790485916092 26.192021077882 37.0042666981262 48.401462867929 63.0625847932519 70 1.85125834871908 4041 3.60659630917929 3.82095140839078 99.5050730017322 100 19 1.30102999566398 3786 3.57829530512083 3.57983717697785 51 1.7160033436348 255 2.40823996531185 0.241114231412929 99.6078431372549 FALSE 3
69878 5127 208244 41328 7212 0 10726 10052 105320 0.822113558600255 0.832681273007855 FALSE 9678 3.98583048985839 104931 5.02090795057802 23.2028666457005 32.6328730308488 43.6887097235326 57.9523686994311 9608 3.98267819338348 99116 4.99614814866297 94.4582630490513 21.6191129585536 30.6933290286129 41.6633036038581 56.2573146616086 70 1.85125834871908 5815 3.76462439785098 5.54173695094872 99.5356835769561 100 18 1.27875360095283 5476 3.73854274092879 5.21866750531302 52 1.72427586960079 339 2.53147891704225 0.323069445635703 99.4100294985251 FALSE 1
76591 4581 218784 22872 8750 0 8701 9205 123418 0.827253723052776 0.798684081845105 FALSE 8961 3.95240493957702 123165 5.09049083729044 23.2614785044453 34.8020947509439 47.6011854016969 62.2839280639792 8890 3.94895061024555 117980 5.07181207290315 95.7902001380262 22.9081200203424 34.2575012714019 46.6697745380573 61.3917613154772 71 1.85733249643127 5185 3.71483251243333 4.20979986197378 99.4792671166827 100 22 1.36172783601759 4765 3.67815403801044 3.86879389436934 49 1.69897000433602 420 2.62428209583567 0.341005967604433 100 FALSE 3
80239 4498 208745 28858 8421 0 9788 8854 106102 0.833509264591289 0.781719403807713 FALSE 8590 3.93404371903553 105824 5.02458827714605 25.2797097066828 38.0906032657998 51.239794375567 65.7459555488358 8518 3.93038861824432 100885 5.00383090315864 95.3328167523435 25.0542697130396 37.4228081478912 50.1422411656837 64.7578926500471 72 1.86332286012046 4939 3.69372694892365 4.66718324765649 99.514071674428 100 22 1.36172783601759 4675 3.6698745024898 4.41771242818264 50 1.70757017609794 264 2.42324587393681 0.249470819473843 100 FALSE 3
73466 3514 223029 21704 9300 0 7989 9086 111265 0.853413022886495 0.80539245895902 FALSE 8830 3.94600988476576 110996 5.04531124093934 27.8496522397204 38.617607841724 50.6405636239144 65.148293632203 8765 3.94280146631794 106790 5.02853465330081 96.2106742585318 27.5344133345819 38.1346568030715 49.8698379998127 64.4432999344508 65 1.81954393554187 4206 3.623972512017 3.78932574146816 99.6433666191156 100 17 1.25527250510331 3895 3.59061894820658 3.50913546434106 48 1.69019608002851 311 2.49415459401844 0.280190277127104 100 FALSE 3
73707 4485 215444 27332 9899 0 10900 9144 109745 0.833996992953301 0.78627720750128 FALSE 8819 3.94546858513182 109406 5.03904510960361 28.2763285377402 40.2391093724293 52.5592746284482 66.6526515913204 8753 3.9422065422771 103760 5.01603414862334 94.8394055170649 27.6888974556669 39.3147648419429 51.2789128758674 65.5069390902082 66 1.82607480270083 5646 3.75181778773688 5.16059448293512 99.6634785688983 100 18 1.27875360095283 5376 3.73054003647712 4.91380728662048 48 1.69019608002851 270 2.43296929087441 0.246787196314645 100 FALSE 3
74238 4839 211313 32615 7030 0 7491 9253 102427 0.833510695340729 0.834047581785312 FALSE 8941 3.95143466553201 102105 5.00905126304998 22.8931002399491 34.1266343469957 46.7009451055286 61.7687674452769 8879 3.9484129657786 98072 4.99154946033642 96.0501444591352 22.3753976670201 33.5029366179949 45.7918671996084 60.9134105555102 62 1.79934054945358 4033 3.60573589387675 3.9498555408648 99.6280684354079 100 20 1.32221929473392 3723 3.57100967230931 3.64624651094462 42 1.63346845557959 310 2.49276038902684 0.30360902992018 100 FALSE 1
73024 4786 212333 32665 7594 0 5900 9197 104408 0.836296069186624 0.830664237351138 FALSE 8900 3.9494388010365 104101 5.01745907322447 21.5636737399256 32.1514682856073 44.8122496421744 60.391350707486 8829 3.94596070357757 100889 5.0038481220343 96.9145349228153 21.5821348214374 32.0718809781047 44.3477485156955 59.8330838842688 71 1.85733249643127 3212 3.50691072555152 3.08546507718466 99.06600249066 100 20 1.32221929473392 2910 3.46404220543881 2.79536219632857 51 1.7160033436348 302 2.4814426285023 0.290102880856092 99.6688741721854 FALSE 1
83535 3358 211855 22310 8632 0 7329 9034 109800 0.827094717593161 0.799580983644719 FALSE 8760 3.94255368033421 109518 5.03948946967246 22.9971328913968 34.8244124253547 47.3785131211308 62.3020873281104 8690 3.93906974992342 105377 5.02274995171251 96.2188863931043 23.0875807813849 34.4676732114218 46.6164343262761 61.5675147328165 70 1.85125834871908 4141 3.61721009455743 3.78111360689567 99.4204298478628 100 21 1.34242268082221 3820 3.58217703768841 3.48801110319765 49 1.69897000433602 321 2.50785587169583 0.293102503698022 100 FALSE 3
74424 4382 216307 26070 9496 0 6487 9340 106044 0.823988155782129 0.805703216994529 FALSE 9076 3.9579423354454 105764 5.02434197373272 22.1294580386521 32.7540562005976 44.3619757195265 59.4663590635755 9011 3.95482118305179 102228 5.00957411256402 96.6567073862562 22.0761435223227 32.4265367609657 43.6700316938608 58.8009156004226 65 1.81954393554187 3536 3.54863505981475 3.34329261374381 99.5192307692308 100 20 1.32221929473392 3223 3.50839503313305 3.04735070534397 45 1.66275783168157 313 2.49692964807321 0.295941908399834 100 FALSE 3
72266 4153 217738 24922 9540 0 8712 9407 112530 0.816075713070641 0.795521123654037 FALSE 9127 3.96037563141016 112239 5.0501476580203 23.1550530564242 34.2358716667112 45.7024741845526 60.5235256907136 9058 3.9570802596579 107292 5.03057138868971 95.5924411300885 22.6205122469522 33.3379935130299 44.5103083174887 59.4769414308616 69 1.84509804001426 4947 3.69442969095708 4.40755886991153 99.5957145744896 100 18 1.27875360095283 4550 3.65810683550639 4.05384937499443 51 1.7160033436348 397 2.59988307207369 0.353709494917097 99.7481108312343 FALSE 3
70358 3847 218542 29412 7036 0 8676 9302 109100 0.831374885350011 0.828111748110747 FALSE 9044 3.95640857119583 108832 5.03676060073784 22.8866509850044 33.3936709791238 45.5619670685093 60.4693472508086 8972 3.95293766775098 104083 5.01738397402765 95.636393707733 22.0324164368821 32.4740831836131 44.3521036096192 59.4112391072509 72 1.86332286012046 4749 3.67669360962487 4.36360629226698 99.4525163192251 100 20 1.32221929473392 4394 3.64295887940979 4.0374154660394 52 1.72427586960079 355 2.55144999797288 0.32619082622758 99.4366197183099 FALSE 1
78456 5946 194017 43530 6239 0 11011 9210 95513 0.82587710564783 0.807889940857272 FALSE 8868 3.9478746548977 95155 4.97843617764392 26.5125321843308 38.0999421995691 50.4976091639956 64.8289632704535 8799 3.94448267215017 89632 4.95246793242261 94.1957858231307 25.2130935380221 36.5527936451267 48.7192074259193 63.3021688682613 69 1.84509804001426 5523 3.74225366990659 5.80421417686932 99.6559840666305 100 21 1.34242268082221 5307 3.7249309141924 5.57721612106563 48 1.69019608002851 216 2.33645973384853 0.226998055803689 100 FALSE 1
75184 3342 217251 22964 8931 0 6005 9092 105622 0.831474503339127 0.798337391988658 FALSE 8819 3.94546858513182 105341 5.02260155951907 22.3066042661452 33.4152893934935 45.8302085607693 61.1623204640169 8758 3.94245452634248 102128 5.00914907951754 96.9499055448496 22.4159877800407 33.4423468588438 45.4204527651574 60.7051934826884 61 1.79239168949825 3213 3.50704587242733 3.05009445515042 99.6576408341114 100 16 1.23044892137827 2856 3.45591024038274 2.71119507124481 45 1.66275783168157 357 2.55388302664387 0.338899383905602 100 FALSE 3
74153 3639 218713 21391 9687 0 7403 9103 113763 0.83098195363774 0.780719497488683 FALSE 8830 3.94600988476576 113478 5.05491550004948 24.8118578050371 37.0133417931229 49.4959375385537 64.3411057649941 8770 3.94304911100841 109303 5.03863605532702 96.3208727682899 24.9069101488523 36.80319844835 48.8522730391664 63.6551604256059 60 1.78532983501077 4175 3.62076048999421 3.67912723171011 99.7604790419162 100 17 1.25527250510331 3856 3.58624963886604 3.39801547436508 43 1.64345267648619 319 2.50514997831991 0.281111757345036 100 FALSE 3
74976 3523 219381 21648 9054 0 5478 8673 108755 0.841257873123879 0.785793684355323 FALSE 8434 3.92608508692514 108507 5.03546175871703 24.1855364170054 36.5423428903204 50.013363193158 64.6852276811634 8365 3.92251786024461 105504 5.02327304182285 97.2324366169925 24.4654231119199 36.8166135881104 49.884364573855 64.4136715195632 69 1.84509804001426 3003 3.47769992833213 2.76756338300755 99.2340992340992 100 21 1.34242268082221 2657 3.42455497660671 2.44868994627075 48 1.69019608002851 346 2.54032947479087 0.3188734367368 100 FALSE 3
70749 4384 221381 21233 10369 0 6917 9305 110075 0.819741085548967 0.799400336188932 FALSE 8978 3.95322797155985 109736 5.04035308324064 22.3317780855872 33.3099438652767 45.5392943063352 61.0456003499307 8918 3.9503161639246 105919 5.02497797209563 96.5216519647153 22.2821212435918 32.9827509700809 44.8474777896317 60.3517782456405 60 1.78532983501077 3817 3.58183592405765 3.47834803528468 99.7380141472361 100 16 1.23044892137827 3457 3.5388249889379 3.15028796384049 44 1.65321251377534 360 2.55750720190566 0.328060071444193 100 FALSE 3
75461 5221 209882 28058 8217 0 6693 9120 103138 0.840146211790015 0.815829198178247 FALSE 8820 3.94551782207784 102829 5.01211983580451 21.5124138132239 32.0658569080707 44.8326833869823 59.1525736903014 8752 3.94215692846749 99260 4.99677864616147 96.5291892364994 21.4275639734032 31.9020753576466 44.247430989321 58.494861978642 68 1.83884909073726 3569 3.55266821611219 3.47081076350057 99.2434855701877 100 19 1.30102999566398 3140 3.4970679363985 3.0536132803003 49 1.69897000433602 429 2.63346845557959 0.417197483200265 100 FALSE 3
71716 2896 224511 18351 9765 0 10302 8909 110265 0.819389652127204 0.822763268238946 FALSE 8657 3.93741758147714 110005 5.04141637330211 24.3243488932321 34.9993182128085 46.8051452206718 61.9780919049134 8589 3.93399316383124 104563 5.01938218842769 95.0529521385392 23.1955854365311 33.6667846178859 45.3525625699339 60.7232003672427 68 1.83884909073726 5442 3.73583833431707 4.94704786146084 99.6508636530687 100 21 1.34242268082221 5138 3.71087861768517 4.6706967865097 47 1.68124123737559 304 2.48429983934679 0.276351074951139 100 FALSE 3
73493 5365 214985 22734 10144 0 7618 9660 111304 0.820293969594957 0.801768058491334 FALSE 9302 3.96862302095699 110934 5.04506858770701 21.9382696017452 32.3841202877387 44.2280995907476 59.6363603584113 9233 3.96538987021512 106686 5.02811150309619 96.1706960895668 21.5492192040193 31.6967549631629 43.3168363234164 58.7771591399059 69 1.84509804001426 4248 3.62828673108951 3.82930391043323 99.5527306967985 100 23 1.38021124171161 3921 3.59350758933177 3.53453404727135 46 1.67209785793572 327 2.51587384371168 0.29476986316188 100 FALSE 3
70625 4541 212610 32377 6570 0 8372 9180 104734 0.842944984356279 0.853142164613004 FALSE 8925 3.95065688250451 104469 5.01899159470561 23.8941695622625 33.8626769663728 46.2290248781935 61.2401765116925 8856 3.9472866446778 99900 4.99956983549634 95.6264537805473 23.033033033033 32.8938938938939 45.031031031031 60.1921921921922 69 1.84509804001426 4569 3.65991620006985 4.37354621945266 99.5184942000438 100 18 1.27875360095283 4236 3.62705846400099 4.0547913735175 51 1.7160033436348 333 2.52374646681156 0.318754845935158 99.6996996996997 FALSE 1
70831 4097 220385 24115 7050 0 7029 9064 108621 0.838751254284277 0.822621700902984 FALSE 8786 3.94384062640126 108338 5.03478482260723 24.9515405490225 36.4128929830715 49.0455795750337 63.8270966789123 8724 3.94076543563122 104537 5.01927418700649 96.4915357492293 24.8428785980084 36.2120588882405 48.401044606216 63.1479763146063 62 1.79934054945358 3801 3.58001211252942 3.50846425077074 99.6842936069455 100 18 1.27875360095283 3542 3.54937115233318 3.26939762594842 44 1.65321251377534 259 2.41497334797082 0.239066624822315 100 FALSE 1
74707 4181 215687 22612 9648 0 4873 9601 109212 0.838341940369342 0.813069917859767 FALSE 9286 3.96787544554803 108880 5.03695210092128 22.6699118295371 32.887582659809 44.3828067597355 59.6078251285819 9220 3.96477802202238 106070 5.02559666324627 97.4191770756796 23.0036768171962 33.0319600263977 44.115206938814 59.2589799189215 66 1.82607480270083 2810 3.44886084560744 2.58082292432035 99.288256227758 100 22 1.36172783601759 2460 3.3911116137028 2.25936811168259 44 1.65321251377534 350 2.54530711646582 0.321454812637766 100 FALSE 3
76073 5495 204365 33255 6932 0 7936 9087 101023 0.836977717862568 0.793650872212182 FALSE 8754 3.94225615041946 100669 5.00290006861139 27.0758624800087 38.2948077362445 50.0273172476135 64.6902224120633 8686 3.93886982151299 96481 4.98444629749053 95.8398315270838 26.8850861827717 37.6695929768555 49.0656191374468 63.8198194463158 68 1.83884909073726 4188 3.62211036036122 4.16016847291619 99.4746895893028 100 18 1.27875360095283 3922 3.59361830812954 3.89593618690957 50 1.70757017609794 266 2.42651126136458 0.264232286006616 100 FALSE 1
75675 4583 210045 29290 7473 0 10710 8872 105166 0.824391913657989 0.768660900988827 FALSE 8577 3.93338604190305 104867 5.02064298539495 27.3956535421057 39.5901475201922 52.0983722238645 66.9133283110988 8513 3.93013364584112 99388 4.99733832098026 94.7752867918411 26.6953756992796 38.479494506379 50.7183965871131 65.7363061939067 64 1.81291335664286 5479 3.73878055848437 5.22471320815891 99.7444789195109 100 19 1.30102999566398 5232 3.71875073473967 4.98917676676171 45 1.66275783168157 247 2.39445168082622 0.235536441397198 100 FALSE 1
77473 4478 209046 28151 7298 0 12528 9140 106993 0.834447113284566 0.789145010501153 FALSE 8827 3.94586232448962 106666 5.02803008076838 27.1042319014494 38.9955562222264 51.2553203457522 64.5154032212701 8756 3.94235534970768 99987 4.999947881535 93.7383983649898 25.6403332433216 37.4128636722774 49.4484282956784 62.8871753327933 71 1.85733249643127 6679 3.82477646247555 6.26160163501022 99.5658032639617 100 21 1.34242268082221 6314 3.80037335489135 5.91941199632498 50 1.70757017609794 365 2.56348108539441 0.342189638685242 100 FALSE 3
78584 4339 208769 23621 9790 0 7149 9151 102328 0.817185911889494 0.791904386687477 FALSE 8773 3.94319763006893 101934 5.0083233272548 23.032550473836 34.3997096160261 46.256401200777 61.8527674769949 8715 3.94031722157422 98207 4.99214686675173 96.3437125983479 22.9352286496889 33.9446271650697 45.4641726149867 61.1025690633051 58 1.77085201164214 3727 3.57147590368194 3.65628740165205 99.7853501475718 100 20 1.32221929473392 3483 3.54207814633563 3.41691682853611 38 1.5910646070265 244 2.38916608436453 0.239370573115938 100 FALSE 3
74518 3938 217594 20621 8456 0 11652 8788 110463 0.818708526762924 0.805799153943026 FALSE 8546 3.93181370395914 110215 5.04224464539885 24.8323730889625 36.6402032391235 49.6538583677358 64.0021775620378 8476 3.92824218315731 104039 5.01720034352384 94.3964070226376 23.7555147588885 35.3088745566566 48.0444833187555 62.6582339315065 70 1.85125834871908 6176 3.79077760133769 5.60359297736243 99.6275906735751 100 23 1.38021124171161 5792 3.76290352849906 5.25518305130881 47 1.68124123737559 384 2.5854607295085 0.348409926053622 100 FALSE 3
70729 5496 207986 33731 7156 0 8131 9584 99128 0.83106690331379 0.835283589370956 FALSE 9234 3.96543689977626 98757 4.99457228622386 20.9696527841064 31.0580515811537 42.5741972720921 57.2182225057464 9167 3.96227460462331 94616 4.9759691738531 95.8068795123384 20.2788111947239 30.1164707871819 41.3270482793608 56.0634564978439 67 1.83250891270624 4141 3.61721009455743 4.19312048766163 99.5411736295581 100 20 1.32221929473392 3843 3.58478337899651 3.89136972569033 47 1.68124123737559 298 2.47567118832443 0.301750761971303 100 FALSE 1
72361 5724 203712 35593 6658 0 9040 9651 96128 0.843541943986815 0.8595517581192 FALSE 9314 3.96918285923226 95774 4.98125216065512 22.9749201244597 32.3709983920479 43.5274709211268 57.7411406018335 9248 3.96609477944617 90957 4.95884090244361 94.9704512706998 21.5277548731818 30.8354497179986 41.8373517156459 56.2782413667997 66 1.82607480270083 4817 3.68286679566232 5.02954872930023 99.5640440107951 100 19 1.30102999566398 4485 3.65185926924695 4.68289932549544 47 1.68124123737559 332 2.52244423350632 0.34664940380479 100 FALSE 2
71545 4658 215689 24685 8354 0 8493 9250 108467 0.832308443966155 0.82110680473261 FALSE 9002 3.95438725014451 108210 5.03427141046077 22.96922650402 33.4756492006284 45.5290638573145 59.7153682654099 8928 3.95080282296466 103703 5.01579550802284 95.834950559098 22.4892240340202 32.7926868075176 44.5155877843457 58.7215413247447 74 1.8750612633917 4507 3.65398390737407 4.16504944090195 99.3565564677169 100 20 1.32221929473392 4158 3.61898892036493 3.84252841696701 54 1.74036268949424 349 2.54406804435028 0.322521023934941 98.8538681948424 FALSE 3
73934 3929 213275 23191 9906 0 9893 9222 107064 0.822685496448602 0.799194799447545 FALSE 8926 3.95070553477386 106757 5.02840042913664 24.930449525558 35.917082720571 48.0127766797493 63.2792229080997 8859 3.94743372188705 101586 5.00683813521665 95.156289517315 24.0466205973264 34.81680546532 46.7318331266119 62.160140176796 67 1.83250891270624 5171 3.71365851620836 4.84371048268498 99.5745503771031 100 24 1.39794000867204 4837 3.68466586402586 4.53085043603698 43 1.64345267648619 334 2.52504480703685 0.312860046647995 100 FALSE 3
