unaligned aligned_unmapped mapped_to_exon mapped_to_intron ambiguous_mapping mapped_to_ERCC mapped_to_MT number_of_genes total_count_per_cell non_mt_percent non_ribo_percent outliers total_features log10_total_features total_counts log10_total_counts pct_counts_top_50_features pct_counts_top_100_features pct_counts_top_200_features pct_counts_top_500_features total_features_endogenous log10_total_features_endogenous total_counts_endogenous log10_total_counts_endogenous pct_counts_endogenous pct_counts_top_50_features_endogenous pct_counts_top_100_features_endogenous pct_counts_top_200_features_endogenous pct_counts_top_500_features_endogenous total_features_feature_control log10_total_features_feature_control total_counts_feature_control log10_total_counts_feature_control pct_counts_feature_control pct_counts_top_50_features_feature_control total_features_mt log10_total_features_mt total_counts_mt log10_total_counts_mt pct_counts_mt total_features_rbp log10_total_features_rbp total_counts_rbp log10_total_counts_rbp pct_counts_rbp pct_counts_top_50_features_rbp is_cell_control RaceID
9623 3215 11762 29546 219 0 653 1971 3485 0.901865133710573 0.930269927489448 FALSE 1914 3.28216877830464 3425 3.53478735862949 18.7737226277372 25.4598540145985 35.4452554744526 54.7153284671533 1890 3.27669152884504 3203 3.5056925074122 93.5182481751825 14.3927567905089 21.4798626287855 32.0949110209179 52.6069310021855 24 1.39794000867204 222 2.34830486304816 6.48175182481752 100 9 1 200 2.30319605742049 5.83941605839416 15 1.20411998265592 22 1.36172783601759 0.642335766423358 100 FALSE 1
11780 1933 18112 21376 371 0 530 2683 5857 0.872631038291564 0.931021118283903 FALSE 2613 3.41730558324453 5784 3.76230336328777 18.6721991701245 25.5186721991701 34.9585062240664 52.3167358229599 2578 3.41145134213794 5552 3.74452767347257 95.9889349930844 16.9128242074928 23.9373198847262 33.6095100864553 51.4769452449568 35 1.55630250076729 232 2.36735592102602 4.01106500691563 100 15 1.20411998265592 204 2.31175386105575 3.52697095435685 20 1.32221929473392 28 1.46239799789896 0.484094052558783 100 FALSE 1
12079 887 31248 8365 944 0 950 3810 10337 0.842410756658208 0.897067914222778 FALSE 3701 3.56843641441689 10223 4.00962084081432 16.7758974860608 24.5035703805145 34.1778342952167 50.1320551697154 3656 3.56312496033804 9824 3.99233255904746 96.0970360950797 15.6453583061889 23.3509771986971 33.0720684039088 49.185667752443 45 1.66275783168157 399 2.60205999132796 3.90296390492028 100 16 1.23044892137827 353 2.54900326202579 3.45299814144576 29 1.47712125471966 46 1.67209785793572 0.449965763474518 100 FALSE 1
10386 1445 25504 16329 664 0 1305 3319 7720 0.890025905582868 0.933807080560776 FALSE 3234 3.50987428500472 7630 3.88258145355445 17.1952817824377 22.870249017038 31.3630406290957 47.9423328964613 3197 3.50487845941022 7161 3.85503431667588 93.8532110091743 13.2802681189778 19.1732998184611 28.0547409579668 45.4824745147326 37 1.57978359661681 469 2.67209785793572 6.14678899082569 100 11 1.07918124604762 408 2.61172330800734 5.34731323722149 26 1.43136376415899 61 1.79239168949825 0.799475753604194 100 FALSE 1
11810 892 29397 10892 696 0 931 3692 9293 0.857849993696492 0.914235538323966 FALSE 3589 3.55509444857832 9189 3.96331551138611 14.1147023615192 20.5789530960932 29.6985526172598 46.9474371531179 3548 3.55010599934759 8812 3.94512377012212 95.8972684731744 12.6078075351793 19.0422151611439 28.2115297321834 45.7671357240127 41 1.6232492903979 377 2.57749179983723 4.10273152682555 100 17 1.25527250510331 333 2.52374646681156 3.62389813907933 24 1.39794000867204 44 1.65321251377534 0.478833387746218 100 FALSE 1
12286 1742 27954 10450 661 0 425 3651 9016 0.870341613941502 0.907496775181039 FALSE 3563 3.55193769536484 8923 3.9505595616118 17.2699764653144 23.7139975344615 32.4666591953379 48.1340356382383 3531 3.54802069490553 8712 3.94016771403407 97.6353244424521 16.3567493112948 22.8994490358127 31.7722681359045 47.7157943067034 32 1.51851393987789 211 2.32633586092875 2.36467555754791 100 13 1.14612803567824 168 2.22788670461367 1.88277485150734 19 1.30102999566398 43 1.64345267648619 0.481900706040569 100 FALSE 1
11382 1583 24857 16012 517 0 1667 3375 7795 0.842847978392754 0.950608145467421 FALSE 3286 3.51679970408162 7702 3.8866598978612 20.3453648403012 25.5258374448195 33.3549727343547 48.8444559854583 3243 3.51108084553912 7033 3.84720236398092 91.3139444300182 15.1713351343666 20.5602161239869 28.8212711502915 45.3149438362008 43 1.64345267648619 669 2.82607480270083 8.68605556998182 100 17 1.25527250510331 618 2.79169064902012 8.0238898987276 26 1.43136376415899 51 1.7160033436348 0.66216567125422 100 FALSE 1
10690 1461 23919 17133 581 0 2024 3276 7631 0.890184771471387 0.931331501334686 FALSE 3205 3.50596351801813 7559 3.87852179550121 19.7909776425453 25.7838338404551 33.9859769810822 49.7155708427041 3172 3.50147007210041 6907 3.83935232889542 91.3745204392115 13.49355726075 19.9218184450557 28.7244824091501 45.7941219053135 33 1.53147891704226 652 2.81491318127507 8.62547956078846 100 15 1.20411998265592 627 2.7979596437372 8.29474798253737 18 1.27875360095283 25 1.41497334797082 0.330731578251091 100 FALSE 1
9485 849 29905 10268 849 0 499 3672 9537 0.872916010409022 0.929326906441327 FALSE 3596 3.55594043781851 9455 3.97570746353718 16.2876784769963 22.7498677948176 32.16287678477 48.6832363828662 3557 3.55120594374791 9215 3.96454246607914 97.4616604970915 15.8437330439501 22.3548562126967 31.8068366793272 48.4536082474227 39 1.60205999132796 240 2.38201704257487 2.53833950290851 100 17 1.25527250510331 188 2.27646180417324 1.988365943945 22 1.36172783601759 52 1.72427586960079 0.549973558963511 100 FALSE 1
12519 940 29624 7827 845 0 755 3583 9062 0.838115205431345 0.886227227734244 FALSE 3478 3.54145442874759 8952 3.95196858449291 14.9016979445934 22.1961572832886 32.0598748882931 48.9834673815907 3441 3.53681086599154 8654 3.93726707221141 96.6711349419124 14.0744164548186 21.3658423850243 31.2687774439566 48.3822509822048 37 1.57978359661681 298 2.47567118832443 3.32886505808758 100 15 1.20411998265592 248 2.39619934709574 2.77033065236819 22 1.36172783601759 50 1.70757017609794 0.558534405719392 100 FALSE 1
10411 1312 24006 14732 511 0 970 3124 7178 0.86305377422255 0.905682772801933 FALSE 3061 3.48600518636224 7113 3.85211386084976 16.6596372838465 23.4359623225081 32.8553353015605 49.8664417264164 3029 3.4814426285023 6783 3.83148583924866 95.3606073386757 14.3889134601209 21.3769718413681 30.9744950611824 48.4741264927023 32 1.51851393987789 330 2.51982799377572 4.63939266132434 100 14 1.17609125905568 294 2.46982201597816 4.13327709827077 18 1.27875360095283 36 1.56820172406699 0.506115563053564 100 FALSE 1
12524 1114 28718 7280 821 0 1411 3440 9057 0.83979242482081 0.900297117923023 FALSE 3334 3.52309583825257 8949 3.95182303531591 19.27589674824 27.4779304950274 37.3449547435468 53.3579170857079 3295 3.51798720302508 8413 3.92500250768098 94.0105039669237 17.1401402591228 25.0564602401046 35.0291215975276 51.4679662427196 39 1.60205999132796 536 2.72997428569956 5.98949603307632 100 19 1.30102999566398 490 2.69108149212297 5.47547211978992 20 1.32221929473392 46 1.67209785793572 0.514023913286401 100 FALSE 1
11386 769 31111 6356 701 0 796 3796 10030 0.868195412893125 0.91874285269905 FALSE 3702 3.56855371204944 9931 3.99703671088253 16.5743631054275 22.8476487765583 31.7591380525627 47.9407914610815 3663 3.56395546499581 9592 3.98195444446997 96.5864464807169 15.3773978315263 21.6430358632193 30.7130942452043 47.1121768140117 39 1.60205999132796 339 2.53147891704225 3.41355351928305 100 18 1.27875360095283 286 2.45788189673399 2.87987111066358 21 1.34242268082221 53 1.73239375982297 0.533682408619474 100 FALSE 1
10883 1476 19070 18506 363 0 1125 2643 5630 0.88614564673864 0.944048056753008 FALSE 2573 3.41060854256837 5559 3.74507479158206 17.7549919050189 23.8172333153445 33.0814894765246 51.1782694729268 2544 3.40568778667278 5191 3.71533468379231 93.3801043353121 13.4463494509728 19.8420342901175 29.5896744365248 48.8345212868426 29 1.47712125471966 368 2.56702636615906 6.61989566468789 100 14 1.17609125905568 339 2.53147891704225 6.09821910415542 15 1.20411998265592 29 1.47712125471966 0.52167656053247 100 FALSE 1
12811 885 32043 4046 864 0 1428 3909 10571 0.85138586618921 0.915711932918425 FALSE 3800 3.5798978696031 10455 4.01936557457249 19.4930655188905 25.8536585365854 34.2228598756576 49.7082735533238 3761 3.57541879121436 9888 3.99515237689145 94.5767575322812 17.0105177993528 23.3414239482201 31.8264563106796 47.8357605177994 39 1.60205999132796 567 2.75434833571102 5.42324246771879 100 16 1.23044892137827 516 2.71349054309394 4.93543758967001 23 1.38021124171161 51 1.7160033436348 0.48780487804878 100 FALSE 1
10484 1422 27554 11431 661 0 1988 3575 8722 0.887181838010569 0.932239243018524 FALSE 3475 3.54107976777663 8618 3.93545688071161 17.4402413553029 23.5205384079833 32.0840102111859 47.9229519610118 3439 3.53655844257153 7969 3.90145832139611 92.4692504061267 12.3352992847283 18.7978416363408 27.8203036767474 44.735851424269 36 1.56820172406699 649 2.81291335664286 7.53074959387329 100 15 1.20411998265592 593 2.77378644498119 6.88094685541889 21 1.34242268082221 56 1.75587485567249 0.649802738454398 100 FALSE 1
11044 1386 21515 14884 571 0 549 3173 7254 0.867659221301821 0.912874396368353 FALSE 3106 3.49234125325497 7184 3.85642677247024 17.260579064588 24.0673719376392 33.1291759465479 49.7633630289532 3066 3.48671377598249 6932 3.84092120019877 96.4922048997773 15.7963069821119 22.7928447778419 32.0253894979804 49.0334679746105 40 1.61278385671974 252 2.40312052117582 3.50779510022272 100 14 1.17609125905568 200 2.30319605742049 2.78396436525612 26 1.43136376415899 52 1.72427586960079 0.723830734966592 100 FALSE 1
10084 1585 19220 17884 426 0 907 2719 5857 0.890899776522281 0.924191695079913 FALSE 2643 3.4222614508136 5776 3.76170236754141 18.4556786703601 24.8441828254848 34.2451523545706 51.5235457063712 2613 3.41730558324453 5452 3.73663549768682 94.3905817174515 15.1687454145268 21.8085106382979 31.529713866471 49.6698459280998 30 1.49136169383427 324 2.51188336097887 5.60941828254848 100 12 1.11394335230684 294 2.46982201597816 5.09002770083103 18 1.27875360095283 30 1.49136169383427 0.519390581717452 100 FALSE 1
10236 1086 28555 9388 769 0 772 3273 8528 0.853775796372214 0.920144324408625 FALSE 3184 3.50310943667137 8433 3.92603359667884 17.9769951381478 24.9614609273094 34.3887110162457 51.7727973437685 3148 3.49817266063654 8092 3.90810954039255 95.956361911538 17.1527434503213 23.8754325259516 33.3786455758774 50.9886307464162 36 1.56820172406699 341 2.53402610605613 4.04363808846199 100 17 1.25527250510331 294 2.46982201597816 3.48630380647456 19 1.30102999566398 47 1.68124123737559 0.55733428198743 100 FALSE 1
10501 1492 22868 14215 619 0 437 3329 7741 0.868750806266954 0.914609333924126 FALSE 3260 3.51335079880596 7671 3.88490859416261 17.0773041324469 23.608395254856 32.4468778516491 48.8071959327337 3223 3.50839503313305 7462 3.8729134416204 97.2754530048234 15.8134548378451 22.447065129992 31.466094880729 48.1238273921201 37 1.57978359661681 209 2.32221929473392 2.72454699517664 100 14 1.17609125905568 164 2.21748394421391 2.13792204406205 23 1.38021124171161 45 1.66275783168157 0.586624951114587 100 FALSE 1
11262 1195 27999 8239 630 0 823 3771 9115 0.877125616152358 0.91201216455056 FALSE 3687 3.56679091238159 9027 3.95559155040572 15.0991470034341 21.3470699014069 29.4339204608397 45.3085188877811 3654 3.56288738129388 8708 3.93996829055134 96.4661570843027 13.0110243454295 19.4304088194763 27.7446026642168 44.0973817179605 33 1.53147891704226 319 2.50514997831991 3.53384291569735 100 15 1.20411998265592 280 2.44870631990508 3.10180569402902 18 1.27875360095283 39 1.60205999132796 0.432037221668328 100 FALSE 1
9944 744 31879 5849 969 0 1287 3788 9493 0.841883492213332 0.922889578753209 FALSE 3668 3.56454771175595 9372 3.97187861702627 14.628681177977 21.3508322663252 30.2603499786598 46.5962441314554 3633 3.56038492297202 8902 3.94953637337614 94.9850618864703 12.4129409121546 19.074365311166 28.15097730847 44.9000224668614 35 1.55630250076729 470 2.6730209071289 5.01493811352966 100 16 1.23044892137827 422 2.62634036737504 4.50277422108408 19 1.30102999566398 48 1.69019608002851 0.512163892445583 100 FALSE 1
10033 1133 22947 13369 633 0 954 3067 6987 0.862888219746832 0.909258753028835 FALSE 2991 3.47596158919242 6910 3.83954089296897 16.3531114327062 22.8943560057887 31.8523878437048 49.1316931982634 2957 3.47099816966087 6546 3.816042340922 94.7322720694645 13.7488542621448 20.4246868316529 29.5753131683471 47.4335472043996 34 1.54406804435028 364 2.56229286445647 5.26772793053546 100 15 1.20411998265592 317 2.50242711998443 4.58755426917511 19 1.30102999566398 47 1.68124123737559 0.680173661360347 100 FALSE 1
9806 934 25089 12369 573 0 470 3348 7891 0.875807881287786 0.927764633424619 FALSE 3255 3.51268439621716 7794 3.89181611952486 14.8190916089299 21.33692584039 30.1000769822941 47.3697716191943 3222 3.50826030551233 7581 3.87978378009042 97.2671285604311 14.0482785912149 20.6173328056985 29.4815987336763 46.9463131512993 33 1.53147891704226 213 2.33041377334919 2.7328714395689 100 13 1.14612803567824 171 2.23552844690755 2.19399538106236 20 1.32221929473392 42 1.63346845557959 0.538876058506544 100 FALSE 1
10779 828 30769 5051 920 0 1106 3774 9853 0.842586013556697 0.909772749647062 FALSE 3671 3.5649026725292 9743 3.9887372752888 15.919121420507 22.6213691881351 31.6740223750385 47.972903623114 3635 3.56062387454993 9290 3.96806246007645 95.3505080570666 14.0258342303552 20.7104413347686 29.8385360602799 46.5339074273412 36 1.56820172406699 453 2.6570558528571 4.64949194293339 100 16 1.23044892137827 402 2.60530504614111 4.12603920763625 20 1.32221929473392 51 1.7160033436348 0.523452735297136 100 FALSE 1
9956 972 25811 9614 749 0 927 3581 8304 0.877649324569305 0.907874629245389 FALSE 3486 3.54245194737598 8207 3.91423734776774 15.7792128670647 22.0543438528086 30.65675642744 46.6187400999147 3446 3.53744128340795 7835 3.8940944273227 95.4672840258316 13.1206126356094 19.6553924696873 28.5386088066369 45.0414805360562 40 1.61278385671974 372 2.57170883180869 4.53271597416839 100 13 1.14612803567824 319 2.50514997831991 3.886925795053 27 1.44715803134222 53 1.73239375982297 0.645790179115389 100 FALSE 1
9818 1573 20595 15113 462 0 570 3056 6471 0.875135217315507 0.921958086913789 FALSE 2978 3.47407050321504 6388 3.80543288813214 14.6524733876018 20.9768315591735 29.9937382592361 46.9317470256731 2948 3.4696747725518 6164 3.78993308093175 96.4934251721979 12.8325762491888 19.2894224529526 28.5691109669046 45.9766385463984 30 1.49136169383427 224 2.35218251811136 3.50657482780213 100 13 1.14612803567824 193 2.28780172993023 3.02128991859737 17 1.25527250510331 31 1.50514997831991 0.485284909204759 100 FALSE 1
10355 1318 22837 11770 531 0 709 3104 7076 0.875070660153942 0.925662908899224 FALSE 3022 3.48043814717782 6992 3.84466352824024 15.8037757437071 22.2969107551487 31.4073226544622 48.5268878718535 2990 3.47581641303132 6708 3.82665779187587 95.9382151029748 13.7149672033393 20.4084675014908 29.7853309481216 47.3315444245677 32 1.51851393987789 284 2.45484486000851 4.06178489702517 100 11 1.07918124604762 228 2.35983548233989 3.26086956521739 21 1.34242268082221 56 1.75587485567249 0.80091533180778 100 FALSE 1
10835 776 29766 3722 814 0 1037 3766 9951 0.816701838190431 0.888653513562945 FALSE 3662 3.56383691866454 9845 3.99325983143674 14.7587607922803 22.1025901472829 31.4068054850178 48.1868969019807 3625 3.55942779975949 9407 3.97349730873206 95.5510411376333 13.2135643669608 20.3784415860529 29.6693951312852 46.7949399383438 37 1.57978359661681 438 2.64246452024212 4.44895886236668 100 17 1.25527250510331 394 2.59659709562646 4.00203148806501 20 1.32221929473392 44 1.65321251377534 0.446927374301676 100 FALSE 1
13313 1330 22335 9550 453 0 597 3095 7049 0.866931478412638 0.913319742772389 FALSE 3025 3.48086892368717 6976 3.84366872297914 15.1662844036697 21.5452981651376 31.25 48.6095183486239 2992 3.47610671684019 6708 3.82665779187587 96.1582568807339 13.5062611806798 20.0506857483602 29.9194991055456 47.5998807394156 33 1.53147891704226 268 2.42975228000241 3.84174311926605 100 12 1.11394335230684 214 2.33243845991561 3.06766055045872 21 1.34242268082221 54 1.74036268949424 0.774082568807339 100 FALSE 1
10619 856 29117 3942 844 0 964 3740 9514 0.829724615482736 0.888689416975597 FALSE 3653 3.56276854301652 9424 3.97428135887783 14.7283531409168 21.4876910016978 30.5602716468591 47.3578098471986 3617 3.5584685625238 9047 3.9565525919174 95.9995755517827 13.2640654360562 19.9734718691279 29.0814634685531 46.2142146567923 36 1.56820172406699 377 2.57749179983723 4.00042444821732 100 16 1.23044892137827 338 2.53019969820308 3.58658743633277 20 1.32221929473392 39 1.60205999132796 0.41383701188455 100 FALSE 1
11257 789 26686 7341 773 0 763 3389 8337 0.847427131045427 0.876093467562112 FALSE 3296 3.51811894714315 8242 3.9160852998437 15.7850036398932 23.6835719485562 33.3050230526571 50.1577287066246 3256 3.51281775856487 7952 3.90053098245276 96.481436544528 14.7887323943662 22.6106639839034 32.306338028169 49.5472837022133 40 1.61278385671974 290 2.46389298898591 3.51856345547197 100 15 1.20411998265592 241 2.38381536598043 2.92404756127154 25 1.41497334797082 49 1.69897000433602 0.594515894200437 100 FALSE 1
9202 1354 20842 13843 471 0 689 2880 6409 0.866749881624669 0.919330754671938 FALSE 2783 3.44466923093852 6306 3.79982283099332 17.4278464954012 24.1674595623216 33.4443387250238 51.2527751347923 2748 3.43917473984347 6013 3.7791634237645 95.3536314620996 15.3833361051056 22.2684184267421 31.7811408614668 50.0415765840678 35 1.55630250076729 293 2.46834733041216 4.64636853790041 100 15 1.20411998265592 254 2.40654018043396 4.0279099270536 20 1.32221929473392 39 1.60205999132796 0.618458610846813 100 FALSE 1
10763 1531 26480 6490 591 0 1489 3429 9161 0.823054250820812 0.907541854009547 FALSE 3333 3.52296559549199 9057 3.95703231634694 17.5996466821243 25.1076515402451 34.7576460196533 51.4519156453572 3293 3.51772359483374 8442 3.92649678927322 93.2096720768466 14.4752428334518 21.8905472636816 31.6868040748638 49.0642027955461 40 1.61278385671974 615 2.78958071216443 6.79032792315336 100 16 1.23044892137827 560 2.74896286125616 6.18306282433477 24 1.39794000867204 55 1.7481880270062 0.607265098818593 100 FALSE 1
7624 817 18448 7029 445 0 432 2574 5830 0.859005144324177 0.921953821691558 FALSE 2514 3.40053798939195 5768 3.76110053895814 17.9264909847434 25.4680998613037 35.5235783633842 53.9875173370319 2482 3.39497671955456 5568 3.74577721788976 96.5325936199723 17.1156609195402 24.6048850574713 34.7521551724138 53.5021551724138 32 1.51851393987789 200 2.30319605742049 3.46740638002774 100 16 1.23044892137827 168 2.22788670461367 2.9126213592233 16 1.23044892137827 32 1.51851393987789 0.554785020804438 100 FALSE 1
10100 856 27566 5183 800 0 831 3465 9136 0.840849386119911 0.909477988750012 FALSE 3386 3.52981519664463 9055 3.9569364138442 16.9519602429597 24.1413583655439 33.7603533959139 50.4030922142463 3350 3.52517442783527 8657 3.93741758147714 95.6046383213694 15.7791382696084 22.8601132031882 32.3899734319048 49.2780408917639 36 1.56820172406699 398 2.60097289568675 4.39536167863059 100 16 1.23044892137827 344 2.53781909507327 3.79900607399227 20 1.32221929473392 54 1.74036268949424 0.596355604638321 100 FALSE 1
